label,img_distance,anomaly_score,z_distance
0,0.012679659761488438,0.014789130538702011,1.303312063217163
0,0.005296290852129459,0.006873022764921188,0.27673497796058655
0,0.007460522931069136,0.008396810851991177,0.25647637248039246
0,0.005831696093082428,0.007769039832055569,0.2163720279932022
0,0.008654236793518066,0.00938012171536684,0.37735670804977417
0,0.015146004967391491,0.015800461173057556,0.3608177900314331
0,0.005743714515119791,0.006335780955851078,0.08782823383808136
0,0.005453405901789665,0.007330742198973894,0.23117467761039734
0,0.01725051924586296,0.018563082441687584,0.7817935943603516
0,0.02007145993411541,0.02559390291571617,1.3108024597167969
0,0.010458486154675484,0.012641916051506996,0.3568028211593628
0,0.00994060654193163,0.011075956746935844,0.3395591676235199
0,0.02789629064500332,0.032950498163700104,1.2935211658477783
0,0.014453297480940819,0.01588069461286068,0.21249964833259583
0,0.0499710775911808,0.058174751698970795,2.5862021446228027
0,0.01730809547007084,0.018731465563178062,0.4248124957084656
0,0.01091664656996727,0.012214606627821922,0.3760403096675873
0,0.02044016309082508,0.02476353943347931,0.6635002493858337
0,0.014739325270056725,0.016109593212604523,0.19552408158779144
0,0.019263863563537598,0.023206010460853577,0.47940629720687866
0,0.026639241725206375,0.02806800976395607,1.0866122245788574
0,0.0263390950858593,0.030981821939349174,0.9000258445739746
0,0.01034650206565857,0.012756150215864182,0.4637998938560486
0,0.018770888447761536,0.02196502685546875,0.6714287996292114
0,0.014928959310054779,0.016415756195783615,0.1888704150915146
0,0.009178596548736095,0.011631812900304794,0.4539948105812073
0,0.009679196402430534,0.01062854751944542,0.5860593914985657
0,0.012761762365698814,0.013856004923582077,0.5719311833381653
0,0.018810145556926727,0.02020103670656681,0.29461562633514404
0,0.05047520995140076,0.05399150028824806,2.296066999435425
0,0.009083883836865425,0.01065792515873909,0.16337551176548004
0,0.01193808950483799,0.014846953563392162,0.36703282594680786
0,0.015459666959941387,0.016715001314878464,0.17547783255577087
0,0.01854405738413334,0.020053349435329437,0.5591952800750732
0,0.011281807906925678,0.013276427052915096,0.23625478148460388
0,0.018709659576416016,0.019719181582331657,0.3220577538013458
0,0.011677799746394157,0.012668605893850327,0.5493894815444946
0,0.016123127192258835,0.018398860469460487,1.6320288181304932
0,0.011060396209359169,0.012107683345675468,0.3641824424266815
0,0.019132979214191437,0.020538602024316788,0.5797767043113708
0,0.021167689934372902,0.022959792986512184,0.7489240169525146
0,0.009620899334549904,0.010495318099856377,0.3431864380836487
0,0.038349926471710205,0.039995621889829636,0.6882810592651367
0,0.0315258651971817,0.0336444266140461,0.7185899019241333
0,0.007920866832137108,0.009533923119306564,0.1641518473625183
0,0.005936502479016781,0.0066749332472682,0.27194875478744507
0,0.011412685737013817,0.01221704762428999,0.6753711104393005
0,0.013354547321796417,0.014008574187755585,0.26118865609169006
0,0.006247874349355698,0.006905912421643734,0.17504757642745972
0,0.0050016543827950954,0.005676482804119587,0.2115500569343567
0,0.010107110254466534,0.011399488896131516,0.3397301435470581
0,0.010933177545666695,0.011578178964555264,0.6814586520195007
0,0.015113279223442078,0.017206357792019844,0.22897419333457947
0,0.004858931060880423,0.005574631504714489,0.16560710966587067
0,0.014259989373385906,0.01637345366179943,0.2534615099430084
0,0.013731834478676319,0.01421557366847992,0.24580243229866028
0,0.05047491192817688,0.054830268025398254,1.8734025955200195
0,0.006273285485804081,0.007017815951257944,0.18082782626152039
0,0.020238427445292473,0.020822443068027496,0.3867652714252472
0,0.009177708998322487,0.010910235345363617,0.3319597840309143
0,0.008073227480053902,0.009650865569710732,0.23612484335899353
0,0.009241661056876183,0.010999048128724098,0.493024080991745
0,0.01468132995069027,0.016679175198078156,0.1880968064069748
0,0.013984511606395245,0.01459701731801033,0.1953812837600708
0,0.01627732440829277,0.019594894722104073,1.7595871686935425
0,0.007087209261953831,0.008405324071645737,0.22784891724586487
0,0.027090610936284065,0.028608905151486397,0.48086920380592346
0,0.04211237281560898,0.04750477150082588,2.1770808696746826
0,0.01440180093050003,0.015507277101278305,2.7793784141540527
0,0.014566285535693169,0.016606105491518974,0.1968647688627243
0,0.013458717614412308,0.014075246639549732,0.25097382068634033
0,0.0076690600253641605,0.008414950221776962,0.21187570691108704
0,0.010855653323233128,0.011439332738518715,1.0031287670135498
0,0.014787142165005207,0.016818208619952202,0.2595462203025818
0,0.012434707954525948,0.013031291775405407,0.7262904644012451
0,0.013562042266130447,0.015241293236613274,0.1829230785369873
0,0.01115796435624361,0.011833928525447845,0.20338091254234314
0,0.01410710345953703,0.015339059755206108,0.7060003876686096
0,0.039064086973667145,0.043470047414302826,1.6333751678466797
0,0.011543888598680496,0.012540447525680065,0.38225024938583374
0,0.012530360370874405,0.013148907572031021,0.21053391695022583
0,0.010414381511509418,0.013678198680281639,0.38258472084999084
0,0.007913671433925629,0.009281826205551624,0.26978155970573425
0,0.03236822038888931,0.0362713523209095,1.5678832530975342
0,0.012410569936037064,0.013349359855055809,0.9185003042221069
0,0.013804136775434017,0.01612316258251667,0.26334500312805176
0,0.048922330141067505,0.055978018790483475,2.426976203918457
0,0.014956415630877018,0.017136037349700928,0.218816876411438
0,0.03364615887403488,0.038217693567276,1.7261713743209839
0,0.009921724908053875,0.011135488748550415,0.5562748312950134
0,0.010878302156925201,0.011901176534593105,0.40203991532325745
0,0.011353529058396816,0.012551781721413136,0.9744472503662109
0,0.0157517921179533,0.019633039832115173,0.8051720857620239
0,0.0308858472853899,0.033677440136671066,0.36097466945648193
0,0.03148118406534195,0.03654684126377106,0.691248893737793
0,0.010440658777952194,0.012820499017834663,0.3630349636077881
0,0.020699206739664078,0.022338271141052246,0.7428663372993469
0,0.013690399006009102,0.01455412246286869,0.5318441390991211
0,0.0284118615090847,0.03171214088797569,0.38212692737579346
0,0.0172122735530138,0.019729169085621834,0.49326494336128235
0,0.04837369918823242,0.05534449592232704,1.0285418033599854
0,0.016771899536252022,0.020166998729109764,0.43361330032348633
0,0.05698781833052635,0.06460227072238922,1.8323147296905518
0,0.032835669815540314,0.03556239232420921,3.4792263507843018
0,0.03110598772764206,0.03464556112885475,0.514045000076294
0,0.018344832584261894,0.020719176158308983,0.6207726001739502
0,0.012315592728555202,0.013032106682658195,0.45049864053726196
0,0.051570598036050797,0.05898379161953926,0.9350883960723877
0,0.011049628257751465,0.013292573392391205,0.30807429552078247
0,0.02086223103106022,0.027700159698724747,0.47377508878707886
0,0.025203842669725418,0.031531818211078644,1.478756308555603
0,0.016904234886169434,0.017925282940268517,0.7337819337844849
0,0.01488238200545311,0.018203387036919594,0.5239189863204956
0,0.081596240401268,0.08960612863302231,2.685065746307373
0,0.02634022943675518,0.028058558702468872,1.4114739894866943
0,0.03496212512254715,0.037230901420116425,1.346205711364746
0,0.007041744887828827,0.008596539497375488,0.34778404235839844
0,0.007209392264485359,0.007985228672623634,0.22290855646133423
0,0.034995853900909424,0.041860323399305344,1.278937816619873
0,0.013303793966770172,0.015334630385041237,0.5689901113510132
0,0.061896782368421555,0.0657481700181961,1.1497265100479126
0,0.021891411393880844,0.023776980116963387,2.730830669403076
0,0.014533217065036297,0.016451774165034294,0.4481150507926941
0,0.016408126801252365,0.018064012750983238,0.6287476420402527
0,0.01287597045302391,0.01413325872272253,0.9308892488479614
0,0.014837780967354774,0.01669670268893242,0.5864928364753723
0,0.05132091045379639,0.05622127652168274,1.6679341793060303
0,0.03235412761569023,0.03941334784030914,2.1888108253479004
0,0.016494620591402054,0.018448837101459503,0.45874714851379395
0,0.01637919247150421,0.018700964748859406,0.5856801271438599
0,0.05809878930449486,0.06385356187820435,1.5758988857269287
0,0.04406499117612839,0.0532650500535965,1.5056335926055908
0,0.026912182569503784,0.031240209937095642,0.6825259923934937
0,0.011722770519554615,0.012384801171720028,0.4837634563446045
0,0.012110049836337566,0.013844406232237816,0.45525890588760376
0,0.011172246187925339,0.011804340407252312,0.49367254972457886
0,0.00670257955789566,0.00788860209286213,0.44236499071121216
0,0.0733456164598465,0.07935929298400879,1.2100355625152588
0,0.006775622256100178,0.008103197440505028,0.44557979702949524
0,0.011559568345546722,0.013510776683688164,0.4799206256866455
0,0.043913956731557846,0.04790275916457176,0.710634171962738
0,0.04966358467936516,0.06153599172830582,1.4664753675460815
0,0.011336954310536385,0.012219609692692757,0.6585497260093689
0,0.006855671294033527,0.007963082753121853,0.453799307346344
0,0.010679759085178375,0.011148461140692234,0.3539152145385742
0,0.023385576903820038,0.029063692316412926,0.715645968914032
0,0.0119757866486907,0.012972225435078144,0.7147748470306396
0,0.027097560465335846,0.03478516638278961,0.6084248423576355
0,0.007862593047320843,0.009502047672867775,0.2717548608779907
0,0.01025160402059555,0.010903728194534779,0.6166423559188843
0,0.020302116870880127,0.021106138825416565,1.204749345779419
0,0.006021752022206783,0.0072547500021755695,0.1562214195728302
0,0.012191427871584892,0.013465585187077522,0.28710639476776123
0,0.0077927084639668465,0.009721687063574791,0.22712570428848267
0,0.01026987936347723,0.011103968136012554,0.5991256833076477
0,0.006474776193499565,0.0073675294406712055,0.19309964776039124
0,0.01028406247496605,0.010984525084495544,0.6103447675704956
0,0.013061193749308586,0.013759970664978027,0.2684449553489685
0,0.007985764183104038,0.009422766044735909,0.23499929904937744
0,0.0077912164852023125,0.009706785902380943,0.2529084086418152
0,0.012754174880683422,0.013393710367381573,0.2624397873878479
0,0.005045644007623196,0.0059458720497787,0.213810533285141
0,0.01536492444574833,0.016370311379432678,0.930294394493103
0,0.007686914410442114,0.009358510375022888,0.2051139920949936
0,0.0054692551493644714,0.006470654159784317,0.22100818157196045
0,0.016655415296554565,0.018975209444761276,0.3698825538158417
0,0.006863233633339405,0.007162855472415686,0.15234601497650146
0,0.03449666127562523,0.040370866656303406,1.0739660263061523
0,0.022287961095571518,0.02444157749414444,0.9332715272903442
0,0.03265385702252388,0.036481861025094986,1.218056082725525
0,0.018568674102425575,0.020549766719341278,0.4613700211048126
0,0.01043989509344101,0.012831626459956169,0.7450610399246216
0,0.06631778180599213,0.07527269423007965,2.560002326965332
0,0.02106330171227455,0.023166844621300697,0.7319228649139404
0,0.021469883620738983,0.023598354309797287,0.4694778323173523
0,0.02401314675807953,0.029898572713136673,1.448588490486145
0,0.06135493516921997,0.06552070379257202,2.0175113677978516
0,0.01667623221874237,0.018850915133953094,0.4428897202014923
0,0.016178706660866737,0.017374321818351746,1.1710314750671387
0,0.026995262131094933,0.03206270560622215,2.40397310256958
0,0.07121460139751434,0.07706362009048462,3.755695343017578
0,0.020682357251644135,0.022617878392338753,0.8859580755233765
0,0.011854507029056549,0.01399252936244011,0.7298333644866943
0,0.010858621448278427,0.01178169995546341,0.29966381192207336
0,0.03789081424474716,0.045487649738788605,3.9363958835601807
0,0.02059195190668106,0.022581879049539566,0.7481799125671387
0,0.01008029654622078,0.01201179064810276,0.7470148801803589
0,0.031096097081899643,0.03374685347080231,1.0176804065704346
0,0.019141074270009995,0.020830364897847176,1.0380727052688599
0,0.034471847116947174,0.04015544429421425,2.2529730796813965
0,0.038747064769268036,0.04224931076169014,2.5024194717407227
0,0.012768127024173737,0.013437020592391491,1.0720057487487793
0,0.007441028021275997,0.008602900430560112,0.2003374546766281
0,0.02192074805498123,0.024171654134988785,0.9999312162399292
0,0.02309289388358593,0.024019187316298485,1.0586302280426025
0,0.027684586122632027,0.031004466116428375,2.308654308319092
0,0.012470170855522156,0.01415231917053461,0.5252034068107605
0,0.014673320576548576,0.016127895563840866,0.1570885181427002
0,0.007021082565188408,0.008982169441878796,0.3512251377105713
0,0.005651143379509449,0.006860179826617241,0.2301202118396759
0,0.017501233145594597,0.019511179998517036,0.5193239450454712
0,0.0115102119743824,0.012958018109202385,0.4771810472011566
0,0.01482950709760189,0.016330860555171967,0.18288108706474304
0,0.013291649520397186,0.01493411511182785,0.6275608539581299
0,0.010370159521698952,0.011606479994952679,0.3494427800178528
0,0.026322539895772934,0.029186245054006577,0.3933315575122833
0,0.03130359947681427,0.0411180704832077,0.5036565065383911
0,0.01900818757712841,0.021377425640821457,0.6590666770935059
0,0.015708323568105698,0.01934409700334072,0.8229191303253174
0,0.01905989833176136,0.023097705096006393,0.6459131836891174
0,0.026352370157837868,0.029455501586198807,0.6068862080574036
0,0.014192418195307255,0.015828829258680344,0.220118910074234
0,0.01941496878862381,0.022122472524642944,0.6983141303062439
0,0.02003892883658409,0.022741442546248436,0.7276451587677002
0,0.01919199898838997,0.02388700656592846,0.690528154373169
0,0.015249913558363914,0.01886909082531929,0.630164384841919
0,0.01476029958575964,0.016804564744234085,0.19924293458461761
0,0.013935236260294914,0.017522767186164856,0.5810586214065552
0,0.041206590831279755,0.05216069519519806,1.0351457595825195
0,0.017733560875058174,0.021226203069090843,0.5760675072669983
0,0.018953800201416016,0.02329205349087715,0.7013691663742065
0,0.010332563892006874,0.01172275748103857,0.2572420835494995
0,0.018745502457022667,0.022361552342772484,0.7281600832939148
0,0.02337196283042431,0.026428334414958954,0.7231864929199219
0,0.04061884805560112,0.049810342490673065,1.1757853031158447
0,0.022638462483882904,0.02577611617743969,0.7408282160758972
0,0.015214690007269382,0.0166661087423563,0.21026363968849182
0,0.023566950112581253,0.02617281675338745,0.6422474980354309
0,0.08757935464382172,0.09997154772281647,0.8891726732254028
0,0.016663022339344025,0.021071821451187134,0.5437837839126587
0,0.012566635385155678,0.01423586718738079,0.38017845153808594
0,0.03228724002838135,0.03634645789861679,1.5596914291381836
0,0.014912338927388191,0.016967948526144028,0.6742266416549683
0,0.00900757685303688,0.011091768741607666,0.36074715852737427
0,0.01994180679321289,0.02307218313217163,0.6631742119789124
0,0.009437596425414085,0.011862486600875854,0.6575267314910889
0,0.016252269968390465,0.01814967207610607,0.7094979286193848
0,0.01978200674057007,0.023305967450141907,0.5780179500579834
0,0.01590682566165924,0.017630483955144882,0.20366252958774567
0,0.013371381908655167,0.015251980163156986,0.520322859287262
0,0.0068750567734241486,0.00798711832612753,0.2630090117454529
0,0.016590941697359085,0.018503211438655853,0.21051917970180511
0,0.014735851436853409,0.016872113570570946,0.8563736081123352
0,0.009985489770770073,0.012450672686100006,0.38923004269599915
0,0.012509355321526527,0.015503437258303165,0.8762964010238647
0,0.010347374714910984,0.012402414344251156,0.47206708788871765
0,0.017149755731225014,0.019914137199521065,0.519973635673523
0,0.008799494244158268,0.010292901657521725,0.31688809394836426
0,0.012379046529531479,0.01389328669756651,0.4787154197692871
0,0.009841441176831722,0.01219942606985569,0.4185345768928528
0,0.008633516728878021,0.010701978579163551,0.3771238923072815
0,0.01586635783314705,0.018564065918326378,0.539939284324646
0,0.013649285770952702,0.015254117548465729,0.34934282302856445
0,0.05605687201023102,0.06271729618310928,1.5184439420700073
0,0.014744268730282784,0.01698782667517662,0.4011644721031189
0,0.012978430837392807,0.014560951851308346,0.38412541151046753
0,0.016570474952459335,0.020140063017606735,0.6285800933837891
0,0.005793728865683079,0.006079842336475849,0.2698113024234772
0,0.024982057511806488,0.03134750947356224,1.2034578323364258
0,0.017042430117726326,0.020543444901704788,0.6398546099662781
0,0.013119207695126534,0.014983529224991798,0.3429311215877533
0,0.02045004442334175,0.023480400443077087,0.8722191452980042
0,0.01377124059945345,0.015419889241456985,0.42379504442214966
0,0.021820349618792534,0.024842366576194763,0.41596177220344543
0,0.017226386815309525,0.020881036296486855,0.6361638307571411
0,0.005188922863453627,0.00542365713045001,0.24047166109085083
0,0.030263695865869522,0.036534324288368225,0.8819980621337891
0,0.023296624422073364,0.026702869683504105,0.31788915395736694
0,0.012832009233534336,0.01487654633820057,0.48706698417663574
0,0.005335926078259945,0.005587273743003607,0.2220146805047989
0,0.007948972284793854,0.009936036542057991,0.25869059562683105
0,0.013516537845134735,0.016179818660020828,0.47336268424987793
0,0.012851852923631668,0.01432112231850624,0.4399017095565796
0,0.006123495288193226,0.006410807836800814,0.2751399874687195
